Ref,Val,Package,PosX,PosY,Rot,Side
"R28","510","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",135.000000,-46.850000,0.000000,bottom
"R29","1K","R_0603_1608Metric",49.900000,-54.250000,90.000000,bottom
"R30","10K","R_0603_1608Metric",41.050000,-80.200000,-90.000000,bottom
"R31","10K","R_0603_1608Metric",41.150000,-58.800000,-90.000000,bottom
"R32","10K","R_0603_1608Metric",41.100000,-102.225000,-90.000000,bottom
"R33","27K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",43.775000,-80.650000,180.000000,bottom
"R34","1.5K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",47.650000,-84.250000,0.000000,bottom
"R35","27K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",43.150000,-58.400000,-90.000000,bottom
"R36","1.5K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",47.900000,-65.400000,90.000000,bottom
"R37","27K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",43.750000,-102.550000,180.000000,bottom
"R38","1.5K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",47.600000,-106.100000,0.000000,bottom
"R39","10K","R_0603_1608Metric",41.000000,-124.000000,-90.000000,bottom
"R40","27K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",43.700000,-124.400000,180.000000,bottom
"R41","1.5K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",47.650000,-128.000000,0.000000,bottom
"R42","10K","R_0603_1608Metric",139.400000,-122.675000,-90.000000,bottom
"R43","10K","R_0603_1608Metric",134.800000,-78.100000,0.000000,bottom
"R44","510","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",131.550000,-111.300000,-90.000000,bottom
"R45","510","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",132.150000,-67.300000,-90.000000,bottom
"R46","12K","R_0603_1608Metric",139.400000,-125.725000,-90.000000,bottom
"R47","12K","R_0603_1608Metric",137.850000,-78.100000,0.000000,bottom
"R48","510","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",134.650000,-128.400000,180.000000,bottom
"R49","510","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",132.800000,-86.000000,180.000000,bottom
"R50","10K","R_0603_1608Metric",82.475000,-60.825000,180.000000,bottom
"R51","10K","R_0603_1608Metric",82.200000,-109.350000,180.000000,bottom
"R52","27K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",85.100000,-59.725000,-90.000000,bottom
"R53","1.5K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",88.000000,-62.775000,0.000000,bottom
"R54","27K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",84.750000,-108.250000,-90.000000,bottom
"R55","1.5K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",87.900000,-110.800000,0.000000,bottom
"R56","162K","R_0603_1608Metric",95.650000,-67.400000,0.000000,bottom
"R57","154K","R_0603_1608Metric",95.300000,-68.950000,0.000000,bottom
"R58","210K","R_0603_1608Metric",84.600000,-71.900000,180.000000,bottom
"R59","300K","R_0603_1608Metric",95.300000,-70.450000,0.000000,bottom
"R60","237K","R_0603_1608Metric",84.600000,-73.450000,180.000000,bottom
"R61","237K","R_0603_1608Metric",84.550000,-121.450000,180.000000,bottom
"R62","162K","R_0603_1608Metric",95.500000,-115.250000,0.000000,bottom
"R63","154K","R_0603_1608Metric",95.500000,-116.800000,0.000000,bottom
"R64","210K","R_0603_1608Metric",84.550000,-119.900000,180.000000,bottom
"R65","300K","R_0603_1608Metric",95.500000,-118.350000,0.000000,bottom
"R66","150K","R_0603_1608Metric",95.550000,-65.800000,0.000000,bottom
"R67","174K","R_0603_1608Metric",95.300000,-73.450000,0.000000,bottom
"R68","261K","R_0603_1608Metric",95.550000,-64.250000,0.000000,bottom
"R69","287K","R_0603_1608Metric",95.300000,-71.950000,0.000000,bottom
"R70","191K","R_0603_1608Metric",84.600000,-70.350000,180.000000,bottom
"R71","200K","R_0603_1608Metric",82.950000,-75.000000,0.000000,bottom
"R72","191K","R_0603_1608Metric",84.550000,-118.350000,180.000000,bottom
"R73","150K","R_0603_1608Metric",95.500000,-113.700000,0.000000,bottom
"R74","174K","R_0603_1608Metric",95.500000,-121.450000,0.000000,bottom
"R75","261K","R_0603_1608Metric",95.500000,-112.180000,0.000000,bottom
"R76","287K","R_0603_1608Metric",95.500000,-119.900000,0.000000,bottom
"R77","200K","R_0603_1608Metric",84.500000,-123.000000,0.000000,bottom
"R78","52.3K","R_0603_1608Metric",94.050000,-75.100000,0.000000,bottom
"R79","52.3K","R_0603_1608Metric",95.500000,-125.100000,180.000000,bottom
"R80","10K","R_0603_1608Metric",83.050000,-87.800000,90.000000,bottom
"R81","10K","R_0603_1608Metric",82.225000,-135.750000,180.000000,bottom
"R82","27K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",84.900000,-88.150000,-90.000000,bottom
"R83","1.5K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",88.000000,-90.800000,0.000000,bottom
"R84","27K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",85.100000,-134.650000,-90.000000,bottom
"R85","1.5K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",88.100000,-137.800000,0.000000,bottom
"R86","162K","R_0603_1608Metric",95.500000,-95.650000,0.000000,bottom
"R87","154K","R_0603_1608Metric",95.500000,-97.200000,0.000000,bottom
"R88","210K","R_0603_1608Metric",84.700000,-99.850000,180.000000,bottom
"R89","300K","R_0603_1608Metric",95.500000,-98.750000,0.000000,bottom
"R90","237K","R_0603_1608Metric",84.700000,-101.400000,180.000000,bottom
"R91","162K","R_0603_1608Metric",95.350000,-142.650000,0.000000,bottom
"R92","154K","R_0603_1608Metric",95.350000,-144.200000,0.000000,bottom
"R93","210K","R_0603_1608Metric",84.700000,-146.900000,180.000000,bottom
"R94","300K","R_0603_1608Metric",95.350000,-145.750000,0.000000,bottom
"R95","237K","R_0603_1608Metric",84.700000,-148.450000,180.000000,bottom
"R96","150K","R_0603_1608Metric",95.500000,-94.100000,0.000000,bottom
"R97","174K","R_0603_1608Metric",95.500000,-101.850000,0.000000,bottom
"R98","261K","R_0603_1608Metric",95.500000,-92.550000,0.000000,bottom
"R99","287K","R_0603_1608Metric",95.500000,-100.300000,0.000000,bottom
"R100","191K","R_0603_1608Metric",84.700000,-98.300000,180.000000,bottom
"R101","200K","R_0603_1608Metric",83.050000,-102.950000,0.000000,bottom
"R102","150K","R_0603_1608Metric",95.350000,-141.100000,0.000000,bottom
"R103","174K","R_0603_1608Metric",95.350000,-148.900000,0.000000,bottom
"R104","261K","R_0603_1608Metric",95.350000,-139.550000,0.000000,bottom
"R105","287K","R_0603_1608Metric",95.350000,-147.350000,0.000000,bottom
"R106","191K","R_0603_1608Metric",84.700000,-145.350000,180.000000,bottom
"R107","200K","R_0603_1608Metric",84.500000,-124.750000,0.000000,bottom
"R108","52.3K","R_0603_1608Metric",84.700000,-78.350000,0.000000,bottom
"R109","52.3K","R_0603_1608Metric",84.700000,-126.400000,0.000000,bottom
"R110","120K","R_0603_1608Metric",107.250000,-122.800000,0.000000,bottom
"R111","120K","R_0603_1608Metric",104.200000,-75.450000,0.000000,bottom
"R112","210K","R_0603_1608Metric",107.300000,-81.450000,180.000000,bottom
"R113","20K","R_0603_1608Metric",107.250000,-124.350000,0.000000,bottom
"R114","150K","R_0603_1608Metric",107.250000,-125.900000,180.000000,bottom
"R115","210K","R_0603_1608Metric",107.250000,-127.450000,0.000000,bottom
"R116","20K","R_0603_1608Metric",107.300000,-78.350000,0.000000,bottom
"R117","150K","R_0603_1608Metric",107.300000,-79.900000,0.000000,bottom
"R118","1K","R_0603_1608Metric",102.350000,-120.500000,-90.000000,bottom
"R119","1K","R_0603_1608Metric",101.200000,-83.450000,90.000000,bottom
"R120","120K","R_0603_1608Metric",102.000000,-142.950000,0.000000,bottom
"R121","120K","R_0603_1608Metric",103.650000,-98.400000,0.000000,bottom
"R122","210K","R_0603_1608Metric",107.250000,-104.450000,180.000000,bottom
"R123","20K","R_0603_1608Metric",107.250000,-144.500000,0.000000,bottom
"R124","150K","R_0603_1608Metric",107.250000,-147.600000,0.000000,bottom
"R125","210K","R_0603_1608Metric",107.250000,-146.050000,180.000000,bottom
"R126","20K","R_0603_1608Metric",107.250000,-101.400000,0.000000,bottom
"R127","150K","R_0603_1608Metric",107.250000,-102.900000,0.000000,bottom
"R128","1K","R_0603_1608Metric",102.750000,-140.000000,-90.000000,bottom
"R129","1K","R_0603_1608Metric",103.100000,-106.400000,90.000000,bottom
"R130","10K","R_0603_1608Metric",114.250000,-93.200000,90.000000,bottom
"R131","1K","R_0603_1608Metric",114.300000,-89.350000,180.000000,bottom
"R132","1K","R_0603_1608Metric",114.275000,-90.900000,180.000000,bottom
"R133","10K","R_0603_1608Metric",110.300000,-87.750000,0.000000,bottom
"R134","20K","R_0603_1608Metric",121.900000,-89.350000,0.000000,bottom
"R135","20K","R_0603_1608Metric",123.050000,-83.125000,90.000000,bottom
"R136","4.7K","R_0603_1608Metric",122.750000,-91.650000,-90.000000,bottom
"R137","20K","R_0603_1608Metric",120.800000,-80.300000,180.000000,bottom
"R138","1K","R_0603_1608Metric",114.100000,-79.450000,180.000000,bottom
"R139","1K","R_0603_1608Metric",116.400000,-79.600000,90.000000,bottom
"R140","4.7K","R_0603_1608Metric",123.050000,-80.100000,90.000000,bottom
"R141","10K","R_0603_1608Metric",113.550000,-114.950000,90.000000,bottom
"R142","1K","R_0603_1608Metric",114.300000,-111.200000,180.000000,bottom
"R143","10K","R_0603_1608Metric",113.500000,-137.650000,90.000000,bottom
"R144","1K","R_0603_1608Metric",114.250000,-133.650000,180.000000,bottom
"R145","10K","R_0603_1608Metric",117.350000,-145.400000,0.000000,bottom
"R146","1K","R_0603_1608Metric",123.050000,-137.100000,180.000000,bottom
"R147","1K","R_0603_1608Metric",114.300000,-112.700000,180.000000,bottom
"R148","1K","R_0603_1608Metric",114.250000,-135.250000,180.000000,bottom
"R149","1K","R_0603_1608Metric",123.300000,-139.550000,90.000000,bottom
"R150","10K","R_0603_1608Metric",110.250000,-109.200000,0.000000,bottom
"R151","10K","R_0603_1608Metric",110.300000,-131.400000,0.000000,bottom
"R152","10K","R_0603_1608Metric",129.950000,-132.950000,0.000000,bottom
"R153","20K","R_0603_1608Metric",125.100000,-108.500000,-90.000000,bottom
"R154","20K","R_0603_1608Metric",127.050000,-128.650000,0.000000,bottom
